dimension,min_samples,min_cluster_size,epsilon,total_groups,outliers,score,group_results,group_labels
100,20,30,0.0,3,17,0.9583,"[{'group': -1, 'count': 17}, {'group': 1, 'count': 39}, {'group': 0, 'count': 52}]","[0, 1, 0, 0, -1, 0, 1, 1, 0, 1, 0, 1, -1, 0, -1, 0, 0, 1, 0, 0, 0, -1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, -1, 1, -1, -1, 0, 0, -1, -1, 0, -1, 0, 0, 0, 1, 0, 0, 0, 0, 1, -1, 1, 1, -1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, -1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, -1, 1, 0, 1, 0, 0, -1, -1, 1, 0, 1, 1, 1, -1, 1, 1, 0, 1, 0, 1, 0]"
100,20,29,0.0,3,17,0.9583,"[{'group': -1, 'count': 17}, {'group': 1, 'count': 39}, {'group': 0, 'count': 52}]","[0, 1, 0, 0, -1, 0, 1, 1, 0, 1, 0, 1, -1, 0, -1, 0, 0, 1, 0, 0, 0, -1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, -1, 1, -1, -1, 0, 0, -1, -1, 0, -1, 0, 0, 0, 1, 0, 0, 0, 0, 1, -1, 1, 1, -1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, -1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, -1, 1, 0, 1, 0, 0, -1, -1, 1, 0, 1, 1, 1, -1, 1, 1, 0, 1, 0, 1, 0]"
100,20,28,0.0,3,17,0.9583,"[{'group': -1, 'count': 17}, {'group': 1, 'count': 39}, {'group': 0, 'count': 52}]","[0, 1, 0, 0, -1, 0, 1, 1, 0, 1, 0, 1, -1, 0, -1, 0, 0, 1, 0, 0, 0, -1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, -1, 1, -1, -1, 0, 0, -1, -1, 0, -1, 0, 0, 0, 1, 0, 0, 0, 0, 1, -1, 1, 1, -1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, -1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, -1, 1, 0, 1, 0, 0, -1, -1, 1, 0, 1, 1, 1, -1, 1, 1, 0, 1, 0, 1, 0]"
100,20,27,0.0,3,17,0.9583,"[{'group': -1, 'count': 17}, {'group': 1, 'count': 39}, {'group': 0, 'count': 52}]","[0, 1, 0, 0, -1, 0, 1, 1, 0, 1, 0, 1, -1, 0, -1, 0, 0, 1, 0, 0, 0, -1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, -1, 1, -1, -1, 0, 0, -1, -1, 0, -1, 0, 0, 0, 1, 0, 0, 0, 0, 1, -1, 1, 1, -1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, -1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, -1, 1, 0, 1, 0, 0, -1, -1, 1, 0, 1, 1, 1, -1, 1, 1, 0, 1, 0, 1, 0]"
100,20,26,0.0,3,17,0.9583,"[{'group': -1, 'count': 17}, {'group': 1, 'count': 39}, {'group': 0, 'count': 52}]","[0, 1, 0, 0, -1, 0, 1, 1, 0, 1, 0, 1, -1, 0, -1, 0, 0, 1, 0, 0, 0, -1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, -1, 1, -1, -1, 0, 0, -1, -1, 0, -1, 0, 0, 0, 1, 0, 0, 0, 0, 1, -1, 1, 1, -1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, -1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, -1, 1, 0, 1, 0, 0, -1, -1, 1, 0, 1, 1, 1, -1, 1, 1, 0, 1, 0, 1, 0]"
100,20,25,0.0,3,17,0.9583,"[{'group': -1, 'count': 17}, {'group': 1, 'count': 39}, {'group': 0, 'count': 52}]","[0, 1, 0, 0, -1, 0, 1, 1, 0, 1, 0, 1, -1, 0, -1, 0, 0, 1, 0, 0, 0, -1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, -1, 1, -1, -1, 0, 0, -1, -1, 0, -1, 0, 0, 0, 1, 0, 0, 0, 0, 1, -1, 1, 1, -1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, -1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, -1, 1, 0, 1, 0, 0, -1, -1, 1, 0, 1, 1, 1, -1, 1, 1, 0, 1, 0, 1, 0]"
100,20,24,0.0,3,17,0.9583,"[{'group': -1, 'count': 17}, {'group': 1, 'count': 39}, {'group': 0, 'count': 52}]","[0, 1, 0, 0, -1, 0, 1, 1, 0, 1, 0, 1, -1, 0, -1, 0, 0, 1, 0, 0, 0, -1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, -1, 1, -1, -1, 0, 0, -1, -1, 0, -1, 0, 0, 0, 1, 0, 0, 0, 0, 1, -1, 1, 1, -1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, -1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, -1, 1, 0, 1, 0, 0, -1, -1, 1, 0, 1, 1, 1, -1, 1, 1, 0, 1, 0, 1, 0]"
100,20,23,0.0,3,17,0.9583,"[{'group': -1, 'count': 17}, {'group': 1, 'count': 39}, {'group': 0, 'count': 52}]","[0, 1, 0, 0, -1, 0, 1, 1, 0, 1, 0, 1, -1, 0, -1, 0, 0, 1, 0, 0, 0, -1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, -1, 1, -1, -1, 0, 0, -1, -1, 0, -1, 0, 0, 0, 1, 0, 0, 0, 0, 1, -1, 1, 1, -1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, -1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, -1, 1, 0, 1, 0, 0, -1, -1, 1, 0, 1, 1, 1, -1, 1, 1, 0, 1, 0, 1, 0]"
100,20,22,0.0,3,17,0.9583,"[{'group': -1, 'count': 17}, {'group': 1, 'count': 39}, {'group': 0, 'count': 52}]","[0, 1, 0, 0, -1, 0, 1, 1, 0, 1, 0, 1, -1, 0, -1, 0, 0, 1, 0, 0, 0, -1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, -1, 1, -1, -1, 0, 0, -1, -1, 0, -1, 0, 0, 0, 1, 0, 0, 0, 0, 1, -1, 1, 1, -1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, -1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, -1, 1, 0, 1, 0, 0, -1, -1, 1, 0, 1, 1, 1, -1, 1, 1, 0, 1, 0, 1, 0]"
100,20,21,0.0,3,17,0.9583,"[{'group': -1, 'count': 17}, {'group': 1, 'count': 39}, {'group': 0, 'count': 52}]","[0, 1, 0, 0, -1, 0, 1, 1, 0, 1, 0, 1, -1, 0, -1, 0, 0, 1, 0, 0, 0, -1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, -1, 1, -1, -1, 0, 0, -1, -1, 0, -1, 0, 0, 0, 1, 0, 0, 0, 0, 1, -1, 1, 1, -1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, -1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, -1, 1, 0, 1, 0, 0, -1, -1, 1, 0, 1, 1, 1, -1, 1, 1, 0, 1, 0, 1, 0]"
100,20,20,0.0,3,17,0.9583,"[{'group': -1, 'count': 17}, {'group': 1, 'count': 39}, {'group': 0, 'count': 52}]","[0, 1, 0, 0, -1, 0, 1, 1, 0, 1, 0, 1, -1, 0, -1, 0, 0, 1, 0, 0, 0, -1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, -1, 1, -1, -1, 0, 0, -1, -1, 0, -1, 0, 0, 0, 1, 0, 0, 0, 0, 1, -1, 1, 1, -1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, -1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, -1, 1, 0, 1, 0, 0, -1, -1, 1, 0, 1, 1, 1, -1, 1, 1, 0, 1, 0, 1, 0]"
100,20,19,0.0,3,17,0.9583,"[{'group': -1, 'count': 17}, {'group': 1, 'count': 39}, {'group': 0, 'count': 52}]","[0, 1, 0, 0, -1, 0, 1, 1, 0, 1, 0, 1, -1, 0, -1, 0, 0, 1, 0, 0, 0, -1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, -1, 1, -1, -1, 0, 0, -1, -1, 0, -1, 0, 0, 0, 1, 0, 0, 0, 0, 1, -1, 1, 1, -1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, -1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, -1, 1, 0, 1, 0, 0, -1, -1, 1, 0, 1, 1, 1, -1, 1, 1, 0, 1, 0, 1, 0]"
100,20,18,0.0,3,17,0.9583,"[{'group': -1, 'count': 17}, {'group': 1, 'count': 39}, {'group': 0, 'count': 52}]","[0, 1, 0, 0, -1, 0, 1, 1, 0, 1, 0, 1, -1, 0, -1, 0, 0, 1, 0, 0, 0, -1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, -1, 1, -1, -1, 0, 0, -1, -1, 0, -1, 0, 0, 0, 1, 0, 0, 0, 0, 1, -1, 1, 1, -1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, -1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, -1, 1, 0, 1, 0, 0, -1, -1, 1, 0, 1, 1, 1, -1, 1, 1, 0, 1, 0, 1, 0]"
