1-gram,1-gram-score,1-gram-freq,1-gram-docs,1-gram-clusters,2-gram,2-gram-score,2-gram-freq,2-gram-docs,2-gram-clusters,3-gram,3-gram-score,3-gram-freq,3-gram-docs,3-gram-clusters,N-gram,N-gram-score,N-gram-freq,N-gram-docs,N-gram-clusters
risk,0.0087746494,22,3,4,property right,0.0155341804,7,1,1,natural property right,0.0375686027,5,1,1,natural property right,0.0375686027,5,1,1
death,0.006484094100000001,6,1,1,good death,0.0133150118,6,1,1,property right value,0.0375686027,5,1,1,property right value,0.0375686027,5,1,1
property,0.0043227294,8,1,3,landscape planning,0.0110958431,5,2,1,yanama budyari gumada,0.0150274411,2,1,1,property right,0.0155341804,7,1,1
consultation,0.0036988251000000002,5,2,2,natural property,0.0110958431,5,1,1,natural resource management,0.0150274411,2,1,1,yanama budyari gumada,0.0150274411,2,1,1
amplification,0.003242047,3,2,1,right value,0.0110958431,5,1,1,surrounding industrial development,0.0075137205,1,1,1,natural resource management,0.0150274411,2,1,1
biodiversity,0.003242047,3,1,1,wildfire risk,0.0088766745,4,1,1,inform local resident,0.0075137205,1,1,1,good death,0.0133150118,6,1,1
wildfire,0.003242047,3,1,1,indigenous people,0.007371262000000001,9,2,4,relationship among culture,0.0075137205,1,1,1,landscape planning,0.0110958431,5,2,1
hazard,0.0029590601,4,2,2,environmental hazard,0.0066575059,3,2,1,socially constructed risk,0.0075137205,1,1,1,wildfire risk,0.0088766745,4,1,1
renewal,0.0029590601,4,2,2,cultural literacy,0.0066575059,3,1,1,conflicting cultural worldviews,0.0075137205,1,1,1,risk,0.0087746494,22,3,4
owner,0.0022192951,3,3,2,urban renewal,0.0045572966,3,1,2,contentious environmental debate,0.0075137205,1,1,1,surrounding industrial development,0.0075137205,1,1,1
vegetation,0.0022192951,3,1,2,indigenous culture,0.0045572966,3,2,2,constitutes effective landscape,0.0075137205,1,1,1,inform local resident,0.0075137205,1,1,1
welfare,0.0022192951,3,2,2,social amplification,0.0044383373,2,1,1,effective landscape planning,0.0075137205,1,1,1,relationship among culture,0.0075137205,1,1,1
presence,0.0022192951,3,2,2,risk communication,0.0044383373,2,1,1,emerging governance challenge,0.0075137205,1,1,1,socially constructed risk,0.0075137205,1,1,1
literacy,0.0022192951,3,1,2,vegetation management,0.0044383373,2,1,1,simultaneously mitigate wildfire,0.0075137205,1,1,1,conflicting cultural worldviews,0.0075137205,1,1,1
worldviews,0.0021613647,2,2,1,land owner,0.0044383373,2,2,1,mitigate wildfire risk,0.0075137205,1,1,1,contentious environmental debate,0.0075137205,1,1,1
