1-gram,1-gram-score,1-gram-freq,1-gram-docs,1-gram-clusters,2-gram,2-gram-score,2-gram-freq,2-gram-docs,2-gram-clusters,3-gram,3-gram-score,3-gram-freq,3-gram-docs,3-gram-clusters,N-gram,N-gram-score,N-gram-freq,N-gram-docs,N-gram-clusters
hop,0.0014698745,10,1,1,hip hop,0.0029251303000000003,9,1,1,massive financial investment,0.0012296940000000001,1,1,1,hip hop,0.0029251303000000003,9,1,1
downtown,0.0012477200000000001,23,3,2,urban tourism,0.0026001158,8,2,1,flagship regeneration project,0.0012296940000000001,1,1,1,urban tourism,0.0026001158,8,2,1
hip,0.0011758996,8,1,1,urban study,0.0015593913000000001,13,11,2,iconic cultural project,0.0012296940000000001,1,1,1,urban study,0.0015593913000000001,13,11,2
nationalism,0.0010307252,19,1,2,global downtown,0.0013000579,4,2,1,whilst balancing achievement,0.0012296940000000001,1,1,1,hop,0.0014698745,10,1,1
night,0.0010289121000000001,7,4,1,square dance,0.0013000579,4,1,1,inspiring marginal community,0.0012296940000000001,1,1,1,global downtown,0.0013000579,4,2,1
politics,0.0009222278,17,8,2,young people,0.0010795786,9,4,2,three city government,0.0012296940000000001,1,1,1,square dance,0.0013000579,4,1,1
subway,0.0008819247,6,1,1,alternative culture,0.0009750434,3,1,1,diverse urban environment,0.0012296940000000001,1,1,1,downtown,0.0012477200000000001,23,3,2
barrio,0.0007349372,5,2,1,city government,0.0009750434,3,3,1,decaying urban landscape,0.0012296940000000001,1,1,1,massive financial investment,0.0012296940000000001,1,1,1
artist,0.0006509843000000001,12,10,2,urban music,0.0009750434,3,1,1,renewed cultural ambiance,0.0012296940000000001,1,1,1,flagship regeneration project,0.0012296940000000001,1,1,1
regeneration,0.0004882382,9,4,2,mass medium,0.0009750434,3,2,1,major cultural event,0.0012296940000000001,1,1,1,iconic cultural project,0.0012296940000000001,1,1,1
scholar,0.0004882382,9,7,2,urban modernity,0.0009750434,3,1,1,foreign domestic worker,0.0012296940000000001,1,1,1,whilst balancing achievement,0.0012296940000000001,1,1,1
precinct,0.00044096230000000003,3,3,1,ethnic quarter,0.0009750434,3,1,1,deserted office district,0.0012296940000000001,1,1,1,inspiring marginal community,0.0012296940000000001,1,1,1
activism,0.00044096230000000003,3,3,1,public art,0.0007197190000000001,6,1,2,different ethnic community,0.0012296940000000001,1,1,1,three city government,0.0012296940000000001,1,1,1
suburbia,0.00044096230000000003,3,1,1,everyday space,0.000650029,2,2,1,tackled local concern,0.0012296940000000001,1,1,1,diverse urban environment,0.0012296940000000001,1,1,1
texts,0.00044096230000000003,3,3,1,cultural form,0.000650029,2,2,1,created new route,0.0012296940000000001,1,1,1,decaying urban landscape,0.0012296940000000001,1,1,1
port,0.00044096230000000003,3,2,1,cultural capital,0.000650029,2,2,1,first large wave,0.0012296940000000001,1,1,1,renewed cultural ambiance,0.0012296940000000001,1,1,1
chino,0.00044096230000000003,3,1,1,local official,0.000650029,2,1,1,share common goal,0.0012296940000000001,1,1,1,major cultural event,0.0012296940000000001,1,1,1
publicness,0.00044096230000000003,3,1,1,healthy people,0.000650029,2,1,1,organize around issue,0.0012296940000000001,1,1,1,foreign domestic worker,0.0012296940000000001,1,1,1
hold,0.00044096230000000003,3,1,1,grime music,0.000650029,2,1,1,regulated global city,0.0012296940000000001,1,1,1,deserted office district,0.0012296940000000001,1,1,1
malandros,0.00044096230000000003,3,1,1,barrio chino,0.000650029,2,1,1,foster social sustainability,0.0012296940000000001,1,1,1,different ethnic community,0.0012296940000000001,1,1,1
melting,0.00044096230000000003,3,2,1,urban revitalization,0.000650029,2,2,1,metropolitan spatial apartheid,0.0012296940000000001,1,1,1,tackled local concern,0.0012296940000000001,1,1,1
competition,0.00043398950000000003,8,5,2,central space,0.000650029,2,2,1,intense emotional meaning,0.0012296940000000001,1,1,1,created new route,0.0012296940000000001,1,1,1
medium,0.00043398950000000003,8,6,2,urban capitalism,0.000650029,2,1,1,extensive interview source,0.0012296940000000001,1,1,1,first large wave,0.0012296940000000001,1,1,1
governance,0.00043398950000000003,8,5,2,market city,0.000650029,2,1,1,using environmental concern,0.0012296940000000001,1,1,1,share common goal,0.0012296940000000001,1,1,1
theme,0.00043398950000000003,8,6,2,people city,0.000650029,2,1,1,social medium activity,0.0012296940000000001,1,1,1,organize around issue,0.0012296940000000001,1,1,1
volume,0.00043398950000000003,8,6,2,city past,0.000650029,2,1,1,local cultural policy,0.0012296940000000001,1,1,1,regulated global city,0.0012296940000000001,1,1,1
youth,0.00043398950000000003,8,4,2,social experience,0.000650029,2,2,1,different cultural offer,0.0012296940000000001,1,1,1,foster social sustainability,0.0012296940000000001,1,1,1
collection,0.00037974090000000003,7,6,2,political opening,0.000650029,2,1,1,conceals two home,0.0012296940000000001,1,1,1,metropolitan spatial apartheid,0.0012296940000000001,1,1,1
dance,0.00037974090000000003,7,2,2,comparative urbanism,0.000650029,2,1,1,unexpected fictional locale,0.0012296940000000001,1,1,1,intense emotional meaning,0.0012296940000000001,1,1,1
migration,0.0003254922,6,4,2,settler colonialism,0.000650029,2,1,1,contemporary multicultural fiction,0.0012296940000000001,1,1,1,extensive interview source,0.0012296940000000001,1,1,1
border,0.0003254922,6,3,2,multiple colonialism,0.000650029,2,1,1,place shapes class,0.0012296940000000001,1,1,1,using environmental concern,0.0012296940000000001,1,1,1
others,0.0003254922,6,5,2,youth work,0.000650029,2,1,1,physical redevelopment strategy,0.0012296940000000001,1,1,1,social medium activity,0.0012296940000000001,1,1,1
range,0.0003254922,6,6,2,cultural exchange,0.000650029,2,1,1,many urban center,0.0012296940000000001,1,1,1,local cultural policy,0.0012296940000000001,1,1,1
festival,0.0003254922,6,3,2,national unit,0.000650029,2,1,1,changing economic environment,0.0012296940000000001,1,1,1,different cultural offer,0.0012296940000000001,1,1,1
play,0.0003254922,6,6,2,ethnic tourism,0.000650029,2,1,1,evolving metropolitan hierarchy,0.0012296940000000001,1,1,1,conceals two home,0.0012296940000000001,1,1,1
ethnography,0.0003254922,6,4,2,high rate,0.000650029,2,1,1,led city government,0.0012296940000000001,1,1,1,unexpected fictional locale,0.0012296940000000001,1,1,1
discussion,0.0003254922,6,4,2,international relation,0.000650029,2,2,1,related specialized bureaucracy,0.0012296940000000001,1,1,1,contemporary multicultural fiction,0.0012296940000000001,1,1,1
essay,0.0003254922,6,6,2,ethnographic work,0.000650029,2,2,1,sophisticated public demand,0.0012296940000000001,1,1,1,place shapes class,0.0012296940000000001,1,1,1
discourse,0.0003254922,6,4,2,ethnic diversity,0.000650029,2,1,1,public works activity,0.0012296940000000001,1,1,1,physical redevelopment strategy,0.0012296940000000001,1,1,1
word,0.0003254922,6,4,2,immigrant community,0.000650029,2,2,1,related cultural form,0.0012296940000000001,1,1,1,many urban center,0.0012296940000000001,1,1,1
cosmopolitanism,0.0003254922,6,2,2,underground movement,0.000650029,2,1,1,local economic activity,0.0012296940000000001,1,1,1,changing economic environment,0.0012296940000000001,1,1,1
flagship,0.0002939749,2,2,1,city subway,0.000650029,2,1,1,two fundamental factor,0.0012296940000000001,1,1,1,evolving metropolitan hierarchy,0.0012296940000000001,1,1,1
clash,0.0002939749,2,2,1,urban modernism,0.000650029,2,1,1,appropriately utilized leisure,0.0012296940000000001,1,1,1,led city government,0.0012296940000000001,1,1,1
employee,0.0002939749,2,2,1,urban semantics,0.000650029,2,1,1,utilized leisure time,0.0012296940000000001,1,1,1,related specialized bureaucracy,0.0012296940000000001,1,1,1
boulevard,0.0002939749,2,2,1,global process,0.000650029,2,2,1,projected onto destination,0.0012296940000000001,1,1,1,sophisticated public demand,0.0012296940000000001,1,1,1
restructuring,0.0002939749,2,1,1,global downtowns,0.000650029,2,1,1,post war restructuring,0.0012296940000000001,1,1,1,public works activity,0.0012296940000000001,1,1,1
favor,0.0002939749,2,2,1,urban anthropology,0.000650029,2,1,1,new fiscal reality,0.0012296940000000001,1,1,1,related cultural form,0.0012296940000000001,1,1,1
counterpoint,0.0002939749,2,2,1,global city,0.0004798127,4,3,2,various remaining sector,0.0012296940000000001,1,1,1,local economic activity,0.0012296940000000001,1,1,1
justification,0.0002939749,2,1,1,cultural policy,0.0004798127,4,3,2,new growth potential,0.0012296940000000001,1,1,1,two fundamental factor,0.0012296940000000001,1,1,1
present,0.0002939749,2,1,1,urban governance,0.0004798127,4,3,2,face numerous challenge,0.0012296940000000001,1,1,1,appropriately utilized leisure,0.0012296940000000001,1,1,1
