1-gram,1-gram-score,1-gram-freq,1-gram-docs,1-gram-clusters,2-gram,2-gram-score,2-gram-freq,2-gram-docs,2-gram-clusters,3-gram,3-gram-score,3-gram-freq,3-gram-docs,3-gram-clusters,N-gram,N-gram-score,N-gram-freq,N-gram-docs,N-gram-clusters
mobility,0.0015254651,52,16,1,built environment,0.0023199624,39,21,1,public open space,0.0029883851,15,4,1,public open space,0.0029883851,15,4,1
plan,0.001320114,45,25,1,open space,0.0017251003000000001,29,8,1,urban green space,0.0017930311,9,5,1,built environment,0.0023199624,39,21,1
interaction,0.0011000950000000002,75,42,2,green space,0.0016061278,27,8,1,urban neighborhood design,0.0011953541,6,1,1,urban green space,0.0017930311,9,5,1
implementation,0.0009974195,34,21,1,young people,0.0010112657,17,8,1,neighborhood design concept,0.0011953541,6,1,1,open space,0.0017251003000000001,29,8,1
behavior,0.0009387477,32,14,1,smart city,0.0010112657,17,5,1,perceived sensory dimension,0.0009961284000000001,5,2,1,green space,0.0016061278,27,8,1
student,0.000880076,30,13,1,urban design,0.0008517709,69,48,3,cultural ecosystem service,0.0009961284000000001,5,2,1,mobility,0.0015254651,52,16,1
child,0.0008214043000000001,28,10,1,everyday life,0.0007733208,13,12,1,natural property right,0.0009961284000000001,5,1,1,plan,0.001320114,45,25,1
sustainability,0.0008214043000000001,56,26,2,climate change,0.0007733208,13,8,1,property right value,0.0009961284000000001,5,1,1,urban neighborhood design,0.0011953541,6,1,1
visitor,0.0008214043000000001,28,14,1,urban governance,0.0007733208,13,10,1,road traffic noise,0.0007969027000000001,4,1,1,neighborhood design concept,0.0011953541,6,1,1
dimension,0.0007920684000000001,54,29,2,social capital,0.0007733208,13,2,1,urban regime theory,0.0007969027000000001,4,1,1,interaction,0.0011000950000000002,75,42,2
challenge,0.0007774005,53,38,2,developing country,0.0007138346,12,5,1,urban planning model,0.0007969027000000001,4,1,1,young people,0.0010112657,17,8,1
behaviour,0.0007333967,25,18,1,small business,0.0007138346,12,2,1,ethnic minority group,0.000597677,3,1,1,smart city,0.0010112657,17,5,1
generation,0.0006160532,21,16,1,neighborhood design,0.0007138346,12,1,1,open public space,0.000597677,3,2,1,implementation,0.0009974195,34,21,1
risk,0.0006160532,42,14,2,typhoid fever,0.0006543484,11,1,1,sustainable food culture,0.000597677,3,1,1,perceived sensory dimension,0.0009961284000000001,5,2,1
access,0.0006160532,21,19,1,urban culture,0.0006543484,11,9,1,eight sensory dimension,0.000597677,3,1,1,cultural ecosystem service,0.0009961284000000001,5,2,1
perception,0.0006013853000000001,41,26,2,indigenous knowledge,0.0006543484,11,2,1,sustainable urban development,0.000597677,3,1,1,natural property right,0.0009961284000000001,5,1,1
water,0.0006013853000000001,41,11,2,social interaction,0.0006246053000000001,21,13,2,changing public life,0.000597677,3,1,1,property right value,0.0009961284000000001,5,1,1
comfort,0.0005867173,20,8,1,new town,0.0005948622,10,3,1,strategic development plan,0.000597677,3,3,1,behavior,0.0009387477,32,14,1
housing,0.0005867173,40,25,2,design concept,0.0005948622,10,5,1,theoretical urban neighborhood,0.000597677,3,1,1,student,0.000880076,30,13,1
indicator,0.0005720494000000001,39,8,2,social science,0.0005353759,9,8,1,neighborhood urban design,0.000597677,3,1,1,urban design,0.0008517709,69,48,3
user,0.0005573815,38,26,2,cultural value,0.0005353759,9,6,1,urban forest manager,0.000597677,3,1,1,child,0.0008214043000000001,28,10,1
vehicle,0.0005573815,19,4,1,road traffic,0.0005353759,9,3,1,human sensory assessment,0.000597677,3,1,1,sustainability,0.0008214043000000001,56,26,2
vision,0.0005427135000000001,37,18,2,residential building,0.0005353759,9,3,1,medium size city,0.000597677,3,1,1,visitor,0.0008214043000000001,28,14,1
health,0.0005427135000000001,37,24,2,city center,0.0005353759,9,4,1,site interpretation centre,0.000597677,3,1,1,road traffic noise,0.0007969027000000001,4,1,1
others,0.0005280456,18,16,1,modality environment,0.0005353759,9,1,1,urban public space,0.0004980642000000001,5,5,2,urban regime theory,0.0007969027000000001,4,1,1
theme,0.0005280456,18,12,1,indigenous people,0.0005056328000000001,17,8,2,people reporting stress,0.0003984514,2,1,1,urban planning model,0.0007969027000000001,4,1,1
youth,0.0005280456,18,8,1,sensory dimension,0.00047588970000000003,8,2,1,reporting stress prefer,0.0003984514,2,1,1,dimension,0.0007920684000000001,54,29,2
waste,0.0005280456,18,5,1,local resident,0.00047588970000000003,8,6,1,outdoor urban environment,0.0003984514,2,2,1,challenge,0.0007774005,53,38,2
designer,0.0005280456,18,16,1,urban sustainability,0.00047588970000000003,8,4,1,typhoid fever case,0.0003984514,2,1,1,everyday life,0.0007733208,13,12,1
soundscape,0.0004987097,17,4,1,urban growth,0.00047588970000000003,8,7,1,transnational capitalist class,0.0003984514,2,1,1,climate change,0.0007733208,13,8,1
